,XLK,XLE,XLF,XLV,XLY,XLP,XLI,XLU,XLB,XLRE,XLC
Ticker,XLK,XLE,XLF,XLV,XLY,XLP,XLI,XLU,XLB,XLRE,XLC
Date,,,,,,,,,,,
2020-04-29,88.20884704589844,31.864879608154297,21.371992111206055,92.9732894897461,112.96172332763672,51.95547866821289,60.759490966796875,50.474571228027344,48.630210876464844,29.08371925354004,48.38188552856445
2020-04-30,87.81499481201172,31.159692764282227,20.832664489746094,92.54644012451172,112.2589111328125,51.33863830566406,59.553749084472656,49.31196594238281,47.18413543701172,28.879375457763672,48.171104431152344
2020-05-01,85.40367889404297,29.396705627441406,20.165361404418945,90.78329467773438,108.06121826171875,50.7746696472168,57.75443649291992,48.12351989746094,46.19279098510742,27.993928909301758,47.5004768371582
2020-05-04,86.53728485107422,30.413494110107422,19.9825382232666,90.73690032958984,108.64852142333984,50.74824142456055,57.021724700927734,48.4852180480957,46.35649871826172,27.976903915405273,47.77830505371094
2020-05-05,87.72853088378906,30.438095092773438,19.918550491333008,92.70419311523438,109.04325866699219,50.79230880737305,57.24431228637695,48.88136672973633,46.47472381591797,28.15569305419922,48.027400970458984
2020-05-06,88.41059112548828,29.6427059173584,19.488916397094727,91.7854995727539,109.02399444580078,50.237144470214844,56.455963134765625,47.219261169433594,45.67438507080078,27.636341094970703,47.893272399902344
2020-05-07,89.73632049560547,30.413494110107422,19.945974349975586,91.7762222290039,110.73771667480469,50.096153259277344,57.114471435546875,47.40871810913086,46.611148834228516,27.883241653442383,48.79384994506836
2020-05-08,91.05243682861328,31.799280166625977,20.375608444213867,92.24949645996094,112.89434814453125,51.21527099609375,58.53352355957031,48.36465072631836,47.729820251464844,28.394088745117188,49.68484115600586
2020-05-11,91.65766906738281,31.24168586730957,19.9825382232666,93.83631896972656,112.64403533935547,51.144779205322266,57.800811767578125,48.1579704284668,47.00222396850586,28.05352783203125,49.71357727050781
2020-05-12,89.76514434814453,30.692293167114258,19.46150016784668,92.40723419189453,110.17931365966797,50.71299362182617,56.17771911621094,47.73598098754883,46.28373336791992,26.861570358276367,48.74595642089844
2020-05-13,88.21844482421875,29.29830551147461,18.885597229003906,91.40503692626953,108.28266143798828,50.2547721862793,54.7679328918457,47.33122634887695,45.31058883666992,26.43587303161621,47.91242599487305
2020-05-14,89.34245300292969,29.62630271911621,19.37008285522461,92.40723419189453,109.90010833740234,50.13139343261719,55.34298324584961,47.83932113647461,45.8653678894043,26.469926834106445,48.42979049682617
2020-05-15,89.79397583007812,29.511510848999023,19.242107391357422,93.18672943115234,111.18059539794922,50.57200622558594,55.14820861816406,47.20204544067383,46.26554870605469,26.376277923583984,49.10042953491211
2020-05-18,91.993896484375,31.922277450561523,20.229351043701172,93.95694732666016,115.38790130615234,51.373878479003906,58.7839469909668,49.13972854614258,48.375553131103516,27.661880493164062,50.13513946533203
2020-05-19,91.65766906738281,31.028488159179688,19.735729217529297,92.8248291015625,114.97390747070312,50.43100357055664,58.03268051147461,48.3302001953125,47.91170883178711,27.125507354736328,50.12554168701172
2020-05-20,93.66546630859375,32.26667022705078,20.174501419067383,92.93617248535156,116.47583770751953,51.030216217041016,59.11783981323242,48.59717559814453,48.675682067871094,27.380924224853516,51.514732360839844
2020-05-21,92.35894012451172,31.750083923339844,20.110515594482422,92.24949645996094,116.88983154296875,50.46625518798828,59.2569580078125,48.10628890991211,48.211856842041016,27.244699478149414,51.15066909790039
2020-05-22,92.69519805908203,31.55328369140625,20.037382125854492,92.44436645507812,116.71653747558594,50.64250183105469,59.21058654785156,48.64023208618164,48.13908386230469,27.840681076049805,51.45724868774414
2020-05-26,92.59912109375,32.430667877197266,21.079471588134766,92.2773208618164,118.56503295898438,50.91566467285156,61.69623947143555,48.9588737487793,49.45784378051758,28.72612953186035,51.600955963134766
2020-05-27,93.12749481201172,32.848876953125,21.993589401245117,93.23313903808594,120.59649658203125,51.682315826416016,63.7552490234375,49.54448699951172,49.95806121826172,29.33913230895996,51.96501922607422
2020-05-28,92.9449691772461,31.930479049682617,21.646230697631836,94.44878387451172,119.13307189941406,52.140541076660156,63.15237808227539,51.008522033691406,50.421897888183594,29.67118263244629,51.47639846801758
2020-05-29,94.11697387695312,31.782878875732422,21.3994140625,95.5901870727539,119.56632232666016,52.19341278076172,62.762855529785156,51.40467071533203,50.43098831176758,29.500896453857422,51.75424575805664
2020-06-01,94.08817291259766,32.34048080444336,21.646230697631836,94.64364624023438,120.702392578125,52.5546875,62.90196990966797,52.01611328125,50.77659606933594,30.088367462158203,52.348236083984375
2020-06-02,94.97198486328125,33.242469787597656,21.819910049438477,95.19114685058594,121.73255920410156,52.69568634033203,63.71815872192383,52.35197448730469,51.69518280029297,30.284183502197266,52.55900955200195
2020-06-03,95.71170043945312,34.2182502746582,22.633472442626953,95.00555419921875,124.0335922241211,52.76618194580078,66.20381164550781,52.98065185546875,52.8684196472168,31.00787353515625,52.72187423706055
2020-06-04,94.9239501953125,34.226463317871094,23.12708854675293,94.25389099121094,123.40775299072266,52.51063919067383,66.90870666503906,52.03333282470703,53.059417724609375,30.42892837524414,52.32908248901367
2020-06-05,97.42169189453125,36.768428802490234,23.986358642578125,95.77577209472656,126.36347198486328,53.242034912109375,69.36654663085938,52.69646453857422,54.41454315185547,31.54425048828125,53.18175506591797
2020-06-08,97.91162872314453,38.424808502197266,24.443418502807617,96.43463134765625,128.2890167236328,53.81480407714844,70.75775909423828,54.10881805419922,54.48729705810547,32.233882904052734,54.17812728881836
2020-06-09,98.37275695800781,36.98163604736328,23.92237091064453,95.43241882324219,127.28770446777344,53.374210357666016,68.99554443359375,53.023704528808594,53.8233757019043,31.859262466430664,54.04399871826172
2020-06-10,100.0155029296875,35.1612548828125,23.02654266357422,95.28395080566406,126.09391021728516,53.22440719604492,67.34463500976562,52.71368408203125,53.214019775390625,31.26329231262207,53.88113784790039
2020-06-11,94.28028869628906,31.848482131958008,21.143463134765625,89.9852294921875,119.48929595947266,51.20646286010742,62.61445236206055,50.65542984008789,49.1031494140625,29.33062171936035,51.39976119995117
2020-06-12,95.5003662109375,32.65206527709961,21.783344268798828,90.56985473632812,120.67349243164062,51.21527099609375,63.82944869995117,50.5262451171875,50.05809783935547,30.258644104003906,51.85005187988281
2020-06-15,96.42259979248047,32.75048065185547,22.085004806518555,90.77400207519531,121.81920623779297,51.80567932128906,64.46015167236328,50.870731353759766,50.585594177246094,30.641775131225586,52.68355941772461
2020-06-16,98.47842407226562,33.69346237182617,22.432363510131836,93.01042175292969,124.38017272949219,52.61637496948242,65.7215347290039,51.103248596191406,51.64060592651367,31.152618408203125,53.11469268798828
2020-06-17,98.45922088623047,32.545475006103516,22.09414291381836,92.91761779785156,124.05284881591797,52.537071228027344,65.2485122680664,50.9482307434082,51.2131462097168,30.786508560180664,53.18175506591797
2020-06-18,98.90113830566406,32.94727325439453,22.06671905517578,92.60211181640625,123.600341796875,52.810237884521484,65.00736236572266,50.93962860107422,51.24953079223633,30.40337562561035,53.354190826416016
2020-06-19,98.21903991699219,32.44708251953125,21.920455932617188,93.49295806884766,122.6375503540039,52.537071228027344,64.2097396850586,49.510047912597656,51.09491729736328,30.09687614440918,53.21049118041992
2020-06-22,100.06958770751953,32.59739685058594,21.811912536621094,93.13417053222656,123.89785766601562,52.38698959350586,64.31778717041016,49.99285888671875,51.28421401977539,30.011089324951172,53.32761764526367
2020-06-23,100.79206848144531,32.6306266784668,21.91309928894043,93.53489685058594,124.87249755859375,52.307064056396484,64.32710266113281,49.489200592041016,51.40311050415039,29.899551391601562,53.67321014404297
2020-06-24,98.51863098144531,30.82010269165039,21.140344619750977,91.09332275390625,122.12224578857422,51.42787551879883,62.09126281738281,49.037635803222656,49.903343200683594,29.13597869873047,52.463619232177734
2020-06-25,99.78057098388672,31.409774780273438,21.701513290405273,91.98793029785156,122.28629302978516,51.7919921875,62.780635833740234,48.42976760864258,50.52519226074219,29.444841384887695,52.69401931762695
2020-06-26,97.81541442871094,30.321807861328125,20.772369384765625,90.86965942382812,119.4201889038086,50.73518371582031,61.61614227294922,47.91742706298828,49.8301887512207,28.93864631652832,50.37083435058594
2020-06-29,98.88470458984375,30.728757858276367,21.002351760864258,91.68973541259766,121.68798828125,51.694297790527344,63.637718200683594,48.82054901123047,50.79953384399414,29.43625831604004,51.30201721191406
2020-06-30,100.65721893310547,31.434690475463867,21.287534713745117,93.25533294677734,123.24165344238281,52.076168060302734,64.00104522705078,49.002906799316406,51.53112030029297,29.865238189697266,51.87801742553711
2020-07-01,100.82096862792969,30.670623779296875,21.103548049926758,93.9728775024414,124.48651123046875,52.120574951171875,63.71225357055664,50.149173736572266,51.6408576965332,30.68027687072754,53.16441345214844
2020-07-02,101.40859985351562,31.01112937927246,21.131145477294922,94.68113708496094,124.97867584228516,52.38698959350586,64.26191711425781,50.27942657470703,52.61021041870117,30.57733726501465,52.99161148071289
2020-07-06,103.18110656738281,31.102493286132812,21.53592300415039,95.64097595214844,127.94126892089844,52.64452362060547,65.18418884277344,49.662872314453125,53.36008834838867,30.611644744873047,54.05720138549805
2020-07-07,102.1021957397461,30.114177703857422,21.094348907470703,94.81159973144531,125.93402862548828,53.124080657958984,63.93582534790039,49.46314239501953,53.378387451171875,30.114036560058594,53.90360641479492
2020-07-08,103.76873779296875,30.089265823364258,21.31513786315918,94.82091522216797,127.27542877197266,52.990867614746094,63.93582534790039,49.9060173034668,52.61935806274414,30.096879959106445,54.38360595703125
2020-07-09,104.14441680908203,28.602659225463867,20.864362716674805,94.07537841796875,127.13066101074219,52.57349395751953,62.54774856567383,49.23735809326172,52.12553787231445,29.993928909301758,54.45079803466797
2020-07-10,104.11551666259766,29.51622200012207,21.581918716430664,93.85174560546875,128.64572143554688,53.541473388671875,63.358245849609375,50.166542053222656,53.030879974365234,30.02824592590332,55.39159393310547
2020-07-13,101.95767974853516,29.35841941833496,21.673917770385742,94.38291931152344,127.01485443115234,53.461551666259766,63.61909484863281,50.21864318847656,53.030879974365234,29.556371688842773,54.27799987792969
2020-07-14,103.13294219970703,30.388248443603516,21.78430938720703,96.25604248046875,128.2790069580078,54.2430534362793,64.99787139892578,50.687564849853516,54.36602783203125,29.84807777404785,54.81559753417969
2020-07-15,103.69168090820312,31.044355392456055,22.216678619384766,97.50479125976562,130.11256408691406,54.28744888305664,66.65613555908203,50.48783874511719,55.2805061340332,29.9853515625,55.14200210571289
2020-07-16,102.41045379638672,30.90316390991211,22.216678619384766,97.34636688232422,129.76513671875,54.40289306640625,66.67473602294922,51.13045120239258,55.46339416503906,29.633586883544922,55.23799133300781
2020-07-17,102.911376953125,30.471294403076172,22.032695770263672,98.67899322509766,129.1571807861328,54.69596481323242,67.07533264160156,52.28539276123047,55.92979049682617,30.0454044342041,55.11320114135742
2020-07-20,105.54124450683594,29.96469497680664,21.93150520324707,98.66036224365234,131.2222900390625,54.145355224609375,66.25553894042969,51.599369049072266,55.44511413574219,29.762279510498047,55.77558517456055
2020-07-21,104.48157501220703,31.775197982788086,22.363874435424805,98.5951156616211,131.42494201660156,54.61604309082031,67.13124084472656,51.83383560180664,55.92979049682617,29.77086067199707,55.50679016113281
2020-07-22,105.3196792602539,31.384868621826172,22.363874435424805,99.48043823242188,132.5540008544922,55.05119323730469,67.67157745361328,52.632755279541016,56.57906723022461,30.13119888305664,55.56439208984375
2020-07-23,102.5838394165039,31.326723098754883,22.38227081298828,99.03311157226562,130.56607055664062,55.246551513671875,67.46659851074219,52.693538665771484,56.40532684326172,29.976764678955078,54.66200637817383
2020-07-24,101.3411636352539,31.152315139770508,22.327075958251953,97.94277954101562,130.7976837158203,55.17552185058594,66.92626953125,52.3461799621582,56.21327590942383,29.856653213500977,54.575599670410156
2020-07-27,102.9402847290039,31.185537338256836,22.14308738708496,98.67899322509766,131.60830688476562,55.4508171081543,67.20575714111328,51.71226119995117,57.027164459228516,30.20841407775879,54.94999694824219
2020-07-28,101.73612213134766,30.65401268005371,22.0878963470459,98.56715393066406,130.3055419921875,55.655086517333984,66.7399673461914,52.49380874633789,55.774330139160156,30.81755256652832,54.38360595703125
2020-07-29,103.21001434326172,31.293502807617188,22.501861572265625,99.60157012939453,131.62759399414062,55.73499298095703,67.75541687011719,52.73695373535156,56.231571197509766,31.400951385498047,54.882808685302734
2020-07-30,103.78797912597656,30.064355850219727,22.097087860107422,98.91197204589844,131.5214385986328,55.73499298095703,67.07533264160156,52.73695373535156,55.14333724975586,31.143573760986328,55.03640365600586
2020-07-31,106.37931060791016,29.923166275024414,22.106290817260742,98.343505859375,132.20663452148438,55.68171310424805,66.82379913330078,52.823795318603516,55.19820022583008,31.109256744384766,55.80439376831055
2020-08-03,108.99954986572266,30.031129837036133,22.170682907104492,99.3592758178711,131.92677307128906,55.53073501586914,67.103271484375,52.25066375732422,54.88727569580078,30.611644744873047,55.852386474609375
2020-08-04,109.27892303466797,30.761980056762695,22.078689575195312,98.9212875366211,132.98828125,56.22343826293945,67.27098083496094,52.823795318603516,55.664581298828125,31.066362380981445,56.20759201049805
2020-08-05,109.68350982666016,31.08588218688965,22.38227081298828,99.37792205810547,134.6094512939453,56.10798645019531,68.55657196044922,52.14645004272461,56.47846984863281,30.834716796875,56.12118148803711
2020-08-06,111.2248306274414,30.83672523498535,22.37307357788086,98.84673309326172,135.2657012939453,56.09910202026367,68.81741333007812,52.45038604736328,56.2407112121582,30.894773483276367,57.599571228027344
2020-08-07,109.56790161132812,30.878253936767578,22.851444244384766,99.16358947753906,135.4683380126953,56.40104293823242,69.99124145507812,53.39693069458008,56.43275451660156,31.315168380737305,57.532379150390625
2020-08-10,109.2596435546875,31.83333396911621,23.01703643798828,98.8281021118164,137.08958435058594,56.69410705566406,71.7147216796875,53.37956237792969,56.98143768310547,31.263696670532227,57.34037780761719
2020-08-11,107.29447174072266,31.725364685058594,23.2838191986084,98.20372009277344,136.81935119628906,56.3033561706543,72.0966567993164,52.224605560302734,56.880855560302734,30.663129806518555,56.485984802246094
2020-08-12,109.731689453125,32.04095458984375,23.219423294067383,99.85317993164062,138.63360595703125,57.03157424926758,72.32955169677734,52.9800910949707,57.21921157836914,31.049198150634766,57.15797424316406
2020-08-13,109.77984619140625,31.418079376220703,23.072233200073242,99.72272491455078,138.57568359375,56.98716735839844,71.9476089477539,52.89326095581055,57.21006774902344,30.688859939575195,57.445980072021484
2020-08-14,109.70277404785156,31.717060089111328,23.164230346679688,99.52703094482422,138.5660400390625,56.978302001953125,72.22708892822266,52.43303298950195,57.27408218383789,30.766084671020508,57.436378479003906
2020-08-17,110.43490600585938,31.53434944152832,22.777849197387695,100.11410522460938,140.351318359375,57.29799270629883,71.8917007446289,52.36354446411133,57.530128479003906,31.04061508178711,57.50358581542969
2020-08-18,110.84912109375,31.135700225830078,22.630657196044922,100.08616638183594,141.2198028564453,57.52888488769531,71.50045013427734,52.12908172607422,57.2923583984375,31.006301879882812,58.021976470947266
2020-08-19,110.71424102783203,30.778593063354492,22.6214542388916,99.76000213623047,140.5540008544922,57.07597351074219,71.31413269042969,51.9727897644043,57.12776565551758,30.371429443359375,57.8587760925293
2020-08-20,112.18812561035156,30.114177703857422,22.40987205505371,99.44314575195312,140.3416290283203,56.960533142089844,70.93216705322266,51.51252365112305,56.926578521728516,30.69744873046875,58.578765869140625
2020-08-21,113.61383056640625,29.923166275024414,22.363874435424805,99.54564666748047,141.06539916992188,57.10261154174805,71.2209701538086,51.599369049072266,56.59735870361328,30.80040168762207,58.31957244873047
2020-08-24,114.59642791748047,30.7453670501709,22.89743995666504,99.0890121459961,143.207763671875,57.59104919433594,72.50656127929688,52.05093002319336,57.594146728515625,30.84329605102539,59.02996826171875
2020-08-25,115.17440795898438,30.313501358032227,22.961841583251953,99.76000213623047,143.68060302734375,57.46672058105469,72.41340637207031,51.55595397949219,57.36552810668945,30.93766975402832,59.586761474609375
2020-08-26,117.5152816772461,29.67401123046875,22.851444244384766,99.63884735107422,145.09915161132812,57.53776550292969,72.45067596435547,50.98281478881836,57.96908187866211,30.72318458557129,61.621952056884766
2020-08-27,117.61161041259766,29.732145309448242,23.237825393676758,100.42164611816406,144.31752014160156,57.89299392700195,72.71151733398438,51.1478157043457,57.813629150390625,31.134998321533203,60.8731575012207
2020-08-28,118.64237213134766,30.263668060302734,23.329814910888672,100.64530181884766,145.26324462890625,58.4080696105957,73.40092468261719,51.29543685913086,58.49949645996094,31.37523078918457,61.01715850830078
2020-08-31,119.01806640625,29.607572555541992,23.053834915161133,100.88758850097656,144.83859252929688,58.239341735839844,72.48793029785156,51.45174789428711,57.603294372558594,31.100683212280273,60.72916030883789
2020-09-01,121.29148864746094,29.408246994018555,23.118227005004883,99.9836654663086,146.3536834716797,58.30150604248047,73.22390747070312,50.861236572265625,59.2219352722168,31.049198150634766,61.22834396362305
2020-09-02,122.37042999267578,29.267066955566406,23.44940948486328,101.98723602294922,148.38021850585938,59.35830307006836,74.43498992919922,52.441707611083984,60.566226959228516,31.744140625,62.533939361572266
2020-09-03,115.39598846435547,29.051130294799805,23.090635299682617,99.21017456054688,143.67092895507812,58.3370246887207,72.34819793701172,51.851200103759766,58.8927001953125,31.21221351623535,60.4123649597168
2020-09-04,113.78724670410156,28.959775924682617,23.265422821044922,98.50190734863281,142.01113891601562,58.203826904296875,72.515869140625,51.55595397949219,58.929298400878906,31.100683212280273,59.3083610534668
2020-09-08,108.64311218261719,27.905031204223633,22.667457580566406,96.88041687011719,140.148681640625,56.978302001953125,71.15576171875,51.26939010620117,57.82277297973633,30.706029891967773,57.74357986450195
2020-09-09,112.18812561035156,28.096050262451172,22.89743995666504,98.5951156616211,142.79278564453125,57.804195404052734,72.25503540039062,51.94672775268555,59.3133659362793,31.04061508178711,58.43476867675781
2020-09-10,109.65460968017578,27.066225051879883,22.575458526611328,97.08543395996094,140.7469482421875,57.09373474121094,71.33274841308594,51.05228805541992,58.75553894042969,30.603065490722656,57.57077407836914
2020-09-11,108.8165283203125,27.091136932373047,22.73185157775879,97.46751403808594,140.9592742919922,57.41343688964844,72.30162048339844,51.17387008666992,59.505409240722656,30.500112533569336,57.38838195800781
2020-09-14,111.09959411621094,27.29876136779785,23.044635772705078,98.86537170410156,142.45501708984375,57.78642654418945,73.27981567382812,51.87725830078125,60.36502456665039,31.246532440185547,57.60917663574219
2020-09-15,112.19778442382812,27.09943962097168,22.73185157775879,98.99584197998047,143.6226806640625,57.706504821777344,73.32637786865234,52.224605560302734,60.657676696777344,31.658348083496094,58.63637924194336
2020-09-16,110.46380615234375,28.18740463256836,22.989439010620117,98.8281021118164,142.82174682617188,57.44896697998047,74.07167053222656,52.1551399230957,60.7033805847168,31.864259719848633,58.002769470214844
2020-09-17,109.54863739013672,28.228933334350586,22.750253677368164,98.50190734863281,140.8145294189453,57.08484649658203,74.2207260131836,51.72962188720703,61.1514892578125,31.160730361938477,56.93718338012695
2020-09-18,107.6605453491211,27.913341522216797,22.70425796508789,98.35282135009766,138.85556030273438,56.56089401245117,73.39160919189453,50.81782150268555,60.09983444213867,30.543012619018555,56.389991760253906
2020-09-21,108.55550384521484,26.988126754760742,22.135377883911133,96.53588104248047,136.84982299804688,56.1294059753418,70.95533752441406,50.50164794921875,58.07666015625,29.72563934326172,55.730037689208984
2020-09-22,110.27401733398438,26.709548950195312,21.950374603271484,96.33003997802734,139.74134826660156,56.45995330810547,71.65677642822266,50.81694793701172,58.186912536621094,30.07952308654785,56.80751419067383
2020-09-23,106.83700561523438,25.50238800048828,21.46012306213379,95.33829498291016,137.4494171142578,55.61125564575195,70.37549591064453,50.03744125366211,56.477962493896484,29.21640396118164,55.451053619384766
2020-09-24,107.43559265136719,25.49394989013672,21.506372451782227,94.86113739013672,137.39138793945312,56.02220153808594,70.47838592529297,50.59798049926758,56.88223648071289,29.354503631591797,55.556880950927734
2020-09-25,110.00369262695312,25.47706413269043,21.728374481201172,96.38619232177734,139.18051147460938,56.317012786865234,71.53516387939453,51.43006134033203,57.3875617980957,29.924158096313477,56.29763412475586
2020-09-28,112.10838317871094,26.07642364501953,22.24637794494629,97.25628662109375,142.09133911132812,56.9512939453125,72.8258056640625,51.56142807006836,58.31554412841797,30.442033767700195,57.04801559448242
2020-09-29,111.73185729980469,25.358877182006836,21.9688720703125,97.13465881347656,140.98886108398438,56.57608413696289,72.18048095703125,51.543907165527344,57.88371276855469,30.286664962768555,57.105735778808594
2020-09-30,112.66834259033203,25.28290367126465,22.264875411987305,98.68778991699219,142.1397247314453,57.26396560668945,71.99346160888672,52.00811004638672,58.471736907958984,30.442033767700195,57.14421463012695
2020-10-01,113.8558349609375,24.506269454956055,22.3018741607666,98.3509521484375,143.99644470214844,57.585575103759766,71.7783432006836,52.53361892700195,57.64482498168945,30.942636489868164,57.96194076538086
2020-10-02,110.96915435791016,24.742630004882812,22.47762680053711,97.45276641845703,143.38720703125,57.26396560668945,72.58264923095703,53.15546798706055,58.15934753417969,31.443239212036133,56.8171272277832
2020-10-05,113.4020767211914,25.485502243041992,22.84762954711914,99.4549789428711,145.2826690673828,57.64810562133789,73.75167083740234,53.82112121582031,59.271087646484375,31.615863800048828,57.75028610229492
2020-10-06,111.64496612548828,25.105627059936523,22.616376876831055,98.13577270507812,142.59423828125,57.27289962768555,72.85384368896484,54.276573181152344,58.52686309814453,31.34829330444336,56.53814697265625
2020-10-07,113.69171905517578,25.460180282592773,22.995630264282227,99.98827362060547,145.85325622558594,57.88931655883789,74.46240997314453,54.6093864440918,60.033668518066406,31.43461036682129,56.95180892944336
2020-10-08,114.28064727783203,26.414091110229492,23.310131072998047,100.47478485107422,146.81063842773438,58.27346420288086,75.20125579833984,55.60786437988281,60.640079498291016,31.96110725402832,57.69256591796875
2020-10-09,116.02810668945312,25.99200439453125,23.33787727355957,101.38230895996094,148.33863830566406,58.72907257080078,75.4818115234375,55.59910202026367,61.10865783691406,31.87479591369629,58.03889465332031
2020-10-12,119.19481658935547,26.059539794921875,23.596887588500977,102.07467651367188,150.3114013671875,59.40801239013672,75.9120101928711,55.949440002441406,61.00759506225586,32.03879165649414,59.568519592285156
2020-10-13,118.43209075927734,25.65433692932129,23.143632888793945,101.2981185913086,150.2824249267578,59.363346099853516,75.0703125,55.56407165527344,60.465511322021484,31.495038986206055,59.62623596191406
2020-10-14,117.80453491210938,25.764081954956055,22.921630859375,100.70869445800781,148.6190185546875,59.05961227416992,75.49114990234375,55.49400329589844,60.640079498291016,31.13252830505371,58.91434097290039
2020-10-15,117.2735595703125,26.07642364501953,23.097381591796875,99.97889709472656,149.17031860351562,59.095340728759766,75.76239013671875,55.45896530151367,60.465511322021484,31.279251098632812,58.46218490600586
2020-10-16,116.93563079833984,25.485502243041992,23.115882873535156,100.97065734863281,147.8163604736328,59.113216400146484,76.31416320800781,56.05455017089844,60.88814926147461,31.16704750061035,58.4718017578125
2020-10-19,114.79234313964844,24.945234298706055,22.764381408691406,99.37076568603516,145.998291015625,58.34492874145508,75.36961364746094,55.58158874511719,60.180686950683594,30.67506980895996,57.4232063293457
2020-10-20,115.18817138671875,25.240697860717773,22.94938087463379,99.5017318725586,147.16845703125,58.28239059448242,75.76239013671875,55.91440963745117,60.31850814819336,30.882221221923828,57.83687210083008
2020-10-21,115.01439666748047,24.759517669677734,22.829130172729492,99.00588989257812,146.36581420898438,58.335994720458984,74.99549102783203,55.76551055908203,60.088809967041016,30.7700138092041,58.80851745605469
2020-10-22,114.47371673583984,25.780961990356445,23.282381057739258,100.50286102294922,146.6656036376953,58.30918884277344,75.61275482177734,56.55378723144531,60.41957092285156,30.554241180419922,59.193328857421875
2020-10-23,114.34822082519531,25.65433692932129,23.356380462646484,100.8770980834961,147.95175170898438,58.4163932800293,75.9120101928711,56.71143341064453,60.640079498291016,30.752748489379883,59.751312255859375
2020-10-26,111.86702728271484,24.734193801879883,22.829130172729492,99.75436401367188,145.1085968017578,57.66597366333008,74.01351928710938,56.69392013549805,59.12407302856445,30.38161277770996,58.44295120239258
2020-10-27,112.42696380615234,24.413406372070312,22.41288185119629,99.07138061523438,145.04092407226562,57.51409912109375,72.39558410644531,56.650123596191406,58.56361770629883,29.993213653564453,58.81813049316406
2020-10-28,107.65762329101562,23.391958236694336,21.839378356933594,95.92774200439453,140.45704650878906,55.8346061706543,70.02013397216797,55.003517150878906,56.9097900390625,29.328615188598633,56.50929260253906
2020-10-29,109.45338439941406,24.1095027923584,22.005876541137695,95.14183044433594,141.3466796875,55.816734313964844,71.03950500488281,55.15242004394531,58.085853576660156,29.66522979736328,57.93307113647461
2020-10-30,107.03008270263672,24.24457359313965,22.070629119873047,95.11376190185547,138.2617645263672,55.62019348144531,70.95533752441406,54.63566207885742,58.049095153808594,29.4753475189209,56.95180892944336
2020-11-02,107.30043029785156,25.071863174438477,22.486875534057617,96.82591247558594,139.2481689453125,56.50461196899414,72.8725357055664,55.83557891845703,59.978553771972656,30.200355529785156,56.92294692993164
2020-11-03,109.19271087646484,24.9283504486084,22.98638153076172,98.23867797851562,142.31378173828125,57.4337043762207,75.02355194091797,56.6413688659668,60.915706634521484,30.67506980895996,57.76953125
2020-11-04,113.44070434570312,24.96211814880371,22.718124389648438,102.5986099243164,145.34072875976562,57.46049880981445,74.24732971191406,55.791786193847656,59.877479553222656,30.76138687133789,60.26117706298828
2020-11-05,116.964599609375,24.96211814880371,23.273134231567383,102.804443359375,148.17420959472656,57.88037872314453,75.99620819091797,56.291015625,62.32145690917969,30.873579025268555,61.42522430419922
2020-11-06,117.37975311279297,24.42184829711914,23.088132858276367,102.84187316894531,147.72935485839844,58.14839172363281,76.07099914550781,56.16839599609375,62.47765350341797,30.752748489379883,61.28091812133789
2020-11-09,116.53013610839844,27.908273696899414,24.984392166137695,103.8055419921875,147.24581909179688,58.01438903808594,78.66157531738281,57.210670471191406,63.883384704589844,31.5640811920166,60.76142883300781
2020-11-10,114.35786437988281,28.81153678894043,25.113893508911133,104.10493469238281,146.72360229492188,59.157875061035156,80.04568481445312,58.033973693847656,64.63680267333984,31.73670196533203,60.56901931762695
2020-11-11,117.07079315185547,28.51607322692871,25.012142181396484,103.97395324707031,148.00982666015625,59.66709899902344,79.3723373413086,58.25294494628906,63.67209243774414,31.97837257385254,61.117366790771484
2020-11-12,116.02810668945312,27.59593391418457,24.59589195251465,103.59033966064453,146.02728271484375,59.50628662109375,78.46517181396484,57.31577682495117,62.330657958984375,31.650390625,60.771053314208984
2020-11-13,117.01287841796875,28.600494384765625,25.002893447875977,104.90019989013672,148.39663696289062,60.32816696166992,80.20468139648438,57.88507080078125,63.4056282043457,32.375404357910156,61.67534255981445
2020-11-16,118.14247131347656,30.482999801635742,25.55789566040039,104.7224349975586,150.34046936035156,60.882057189941406,82.15930938720703,58.471893310546875,64.65518188476562,32.582550048828125,62.06977081298828
2020-11-17,117.4859390258789,30.79533576965332,25.520893096923828,104.0394515991211,149.70217895507812,60.4532356262207,81.94420623779297,57.32453155517578,64.41630554199219,32.599815368652344,61.8485107421875
2020-11-18,116.23084259033203,29.900508880615234,25.280397415161133,102.10274505615234,148.6770782470703,59.62241744995117,81.57948303222656,56.20344543457031,63.883384704589844,32.04741668701172,61.22319030761719
2020-11-19,117.16735076904297,30.390132904052734,25.363643646240234,102.02789306640625,149.4120635986328,59.78321838378906,81.78522491455078,55.64289093017578,64.14984893798828,32.099205017089844,61.598384857177734
2020-11-20,115.96052551269531,30.22974395751953,25.141643524169922,101.79398345947266,148.62872314453125,59.40801239013672,81.04640197753906,55.65165328979492,64.09473419189453,31.883432388305664,61.454078674316406
2020-11-23,115.93155670166016,32.36549377441406,25.6133975982666,101.53202056884766,150.26309204101562,59.42587661743164,82.40245819091797,55.6604118347168,64.62762451171875,31.77985954284668,61.48294448852539
